objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
o4139,9254,50543,631,0,0,0,23,0,9,3,2,0,570,16,2,0,true,false,true,2,,,,,
o36797,9378,76577,190,0,0,0,13,0,16,29,52,4,18,31,3,0,true,false,true,2,,,,,
o84134,9438,16322,92,1,0,0,25,0,5,3,2,1,46,4,1,0,true,false,true,2,,,,,
o4484,9539,29824,62,0,1,0,16,0,2,5,6,0,13,1,3,6,true,false,true,2,,,,,
o65386,9553,26141,49,0,0,0,3,0,3,3,3,0,23,6,2,0,true,false,true,2,,,,,
o54559,9582,75193,198,0,0,0,17,0,18,27,48,4,20,33,2,0,true,false,true,2,,,,,
o13665,9650,17575,39,0,1,0,5,0,3,2,6,0,13,1,1,2,true,false,true,2,,,,,
o89710,9657,19310,41,0,1,0,2,0,2,3,5,1,17,1,1,3,true,false,true,2,,,,,
o13151,9696,38869,71,1,0,0,2,0,5,7,6,1,24,8,1,4,true,false,true,2,,,,,
o3922,9707,26317,49,0,0,0,7,0,1,5,5,0,18,4,1,1,true,false,true,2,,,,,
o47944,9800,2103,5,0,0,0,0,0,0,0,1,0,2,0,1,0,true,false,true,2,,,,,
o60988,10026,16899,42,0,1,0,15,0,5,3,2,1,8,1,0,0,true,false,true,2,,,,,
o58446,10085,16804,57,0,0,1,23,0,6,3,2,1,14,1,1,1,true,false,true,2,,,,,
o39233,10138,87880,292,0,0,0,128,0,10,16,37,2,55,9,5,0,true,false,true,2,,,,,
o83677,10153,29332,101,0,1,1,18,0,1,4,4,0,50,3,2,3,true,false,true,3,,,,,
o65310,10163,1259,2,0,1,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o76582,10284,38595,62,0,0,1,15,0,2,4,5,2,13,2,3,3,true,false,true,2,,,,,
o78043,10335,26231,51,0,0,1,7,0,3,3,3,1,16,3,2,4,true,false,true,2,,,,,
o33924,10402,30090,62,0,1,0,17,0,2,4,5,0,15,2,1,6,true,false,true,2,,,,,
o72527,10493,32885,123,0,0,0,12,0,10,4,5,3,67,4,2,2,true,false,true,3,,,,,
o20390,10516,20043,89,0,0,1,21,0,5,3,3,0,40,5,1,1,true,false,true,2,,,,,
o76577,10536,46441,82,0,0,1,19,0,2,5,18,2,13,3,3,4,true,false,true,2,,,,,
o8777,10617,20223,85,0,1,0,21,0,6,4,2,0,35,6,1,0,true,false,true,2,,,,,
o77303,10711,39174,91,0,0,0,28,0,3,6,19,0,17,4,3,0,true,false,true,2,,,,,
o81650,10813,21148,53,0,0,1,24,0,3,2,2,1,13,3,1,0,true,false,true,2,,,,,
o5983,10963,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o60989,11054,14337,45,0,0,1,16,0,4,2,2,0,12,1,1,0,true,false,true,2,,,,,
o76580,11072,47917,84,0,1,0,17,0,2,5,18,2,15,4,3,4,true,false,true,2,,,,,
o60990,11151,14695,46,0,0,0,20,0,2,3,3,2,13,0,1,0,true,false,true,2,,,,,
o4413,11189,19927,41,0,0,0,2,0,4,4,1,1,19,2,2,1,true,false,true,2,,,,,
o76581,11190,47807,84,0,0,0,18,0,2,6,17,2,14,3,3,4,true,false,true,2,,,,,
o60991,11311,14991,42,0,0,0,16,0,2,2,2,0,11,2,1,0,true,false,true,2,,,,,
o55657,11328,44987,406,0,0,1,19,0,9,4,2,2,353,6,2,1,true,false,true,2,,,,,
o72187,11346,42202,85,0,0,0,15,0,3,4,8,2,31,5,2,2,true,false,true,3,,,,,
o29813,11365,20823,93,1,0,0,44,0,6,3,3,0,26,1,1,1,true,false,true,2,,,,,
o12453,11468,33360,63,1,0,0,6,0,1,4,6,1,23,2,2,5,true,false,true,2,,,,,
o73113,11495,34305,61,0,0,1,16,0,4,4,5,1,18,1,1,0,true,false,true,2,,,,,
o60993,11627,16849,43,0,0,0,16,0,3,3,2,1,10,0,1,1,true,false,true,2,,,,,
o66693,11645,35554,61,0,0,1,14,0,2,5,6,2,12,2,1,4,true,false,true,2,,,,,
o81159,11654,46020,449,0,1,0,22,0,10,3,3,1,391,5,1,1,true,false,true,2,,,,,
o45224,11662,39945,56,0,0,0,1,0,13,8,6,2,14,2,1,0,true,false,true,2,,,,,
o47658,11753,32485,78,0,0,3,14,0,6,5,6,1,24,4,2,3,true,false,true,2,,,,,
o12972,11860,19891,61,0,0,1,20,0,6,4,4,0,16,1,1,2,true,false,true,2,,,,,
o63301,11901,34774,78,0,0,1,12,0,5,5,9,1,23,4,2,0,true,false,true,3,,,,,
o60994,11918,17099,47,0,0,0,17,0,4,3,3,1,11,1,1,1,true,false,true,2,,,,,
o21422,11924,35142,113,0,0,1,40,0,8,17,2,0,18,9,5,2,true,false,true,2,,,,,
o60995,12037,16997,47,0,0,0,18,0,4,3,3,1,9,0,1,2,true,false,true,2,,,,,
o55436,12118,25985,71,0,0,1,13,0,4,3,4,2,25,3,2,2,true,false,true,3,,,,,
o53701,12170,27903,65,0,0,0,4,0,9,4,6,0,28,4,2,0,true,false,true,2,,,,,
o9838,12195,50968,9550,0,0,0,41,0,8948,12,495,1,16,3,3,0,true,false,true,2,,,,,
o42252,12240,26781,94,0,0,0,39,0,11,4,2,2,11,17,1,1,true,false,true,2,,,,,
o60996,12387,17507,47,0,0,0,18,0,4,3,3,0,10,1,1,1,true,false,true,2,,,,,
o23555,12402,25111,52,0,0,1,15,0,2,3,6,2,12,3,2,1,true,false,true,2,,,,,
o39794,12484,17509,45,0,0,0,17,0,3,3,3,0,11,1,1,1,true,false,true,2,,,,,
o75287,12516,28943,45,0,0,0,4,0,6,5,5,0,15,1,1,0,true,false,true,2,,,,,
o63198,12726,49592,129,0,0,1,17,0,11,20,6,2,18,16,4,4,true,false,true,2,,,,,
o17568,12967,63293,650,0,1,0,44,0,5,7,14,1,527,25,2,2,true,false,true,3,,,,,
o63152,12969,21523,31,0,0,0,4,0,1,3,4,1,6,1,2,2,true,false,true,2,,,,,
o24930,13004,19001,69,0,0,1,40,0,3,3,4,0,10,1,1,0,true,false,true,2,,,,,
o84205,13084,22157,34,0,1,0,3,0,1,2,3,0,12,2,1,1,true,false,true,2,,,,,
o14390,13183,44938,86,0,0,0,21,0,7,6,6,1,21,2,2,4,true,false,true,2,,,,,
o12278,13482,13944,43,1,0,0,17,0,7,2,3,0,8,1,1,0,true,false,true,2,,,,,
o9843,13988,59807,5475,0,0,1,48,0,4938,34,405,2,22,3,4,1,true,false,true,2,,,,,
o12454,14114,70102,175,0,0,1,25,0,4,6,9,1,90,15,2,5,true,false,true,2,,,,,
o22,14128,35418,89,0,0,2,36,0,2,4,5,0,22,2,2,1,true,false,true,2,,,,,
o21171,14395,47982,218,0,0,1,45,0,9,20,7,3,79,23,5,3,true,false,true,3,,,,,
o81160,14405,42175,441,0,0,0,27,0,11,4,3,2,363,13,2,1,true,false,true,3,,,,,
o89629,14686,50292,280,0,1,0,78,0,108,8,16,2,41,6,1,2,true,false,true,2,,,,,
o75284,14704,35954,50,0,0,0,6,0,3,7,6,2,14,1,1,0,true,false,true,2,,,,,
o20272,14752,53362,218,0,1,0,76,0,28,9,12,1,60,12,2,1,true,false,true,2,,,,,
o9779,14769,63437,10037,0,0,1,3097,0,3451,12,3406,0,29,3,2,0,true,false,true,2,,,,,
o29764,14806,20691,34,0,0,0,7,0,3,5,6,1,6,1,1,0,true,false,true,2,,,,,
o82151,14892,32548,198,1,0,1,19,0,85,4,22,10,40,2,2,2,true,false,true,3,,,,,
o70296,15065,54289,291,0,1,0,76,0,111,8,12,2,56,7,2,1,true,false,true,2,,,,,
o65730,15282,43608,61,0,0,0,9,0,3,7,7,0,14,3,2,3,true,false,true,2,,,,,
o366,15333,24092,64,0,0,0,10,0,2,2,1,2,34,2,2,0,true,false,true,3,,,,,
o80303,15404,55425,292,0,0,1,76,0,114,9,13,1,55,7,2,1,true,false,true,2,,,,,
o64686,15544,55252,309,0,0,0,77,0,135,9,11,1,51,7,1,2,true,false,true,2,,,,,
o67273,15645,37779,62,0,0,1,15,0,3,5,5,2,15,3,1,1,true,false,true,2,,,,,
o33426,15710,55958,325,0,0,0,77,0,116,10,12,3,71,9,2,2,true,false,true,2,,,,,
o84201,15822,56761,251,1,0,0,78,0,60,10,12,1,61,8,1,2,true,false,true,2,,,,,
o68397,15824,44275,70,0,0,1,15,0,3,6,9,1,12,2,2,4,true,false,true,2,,,,,
o21780,15852,43429,73,0,0,3,15,0,1,4,5,2,22,3,2,2,true,false,true,2,,,,,
o21394,16010,50990,137,0,0,0,45,0,10,16,4,2,24,11,6,4,true,false,true,2,,,,,
o69474,16043,28291,173,0,0,1,63,0,17,5,3,1,72,2,1,0,true,false,true,2,,,,,
o78474,16161,16298,43,1,0,0,6,0,2,3,1,1,18,4,1,0,true,false,true,2,,,,,
o38435,16256,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o44196,16377,36364,52,1,0,0,3,0,3,8,8,1,9,2,1,2,true,false,true,2,,,,,
o13401,16400,47051,61,0,0,0,4,0,1,5,3,2,21,4,1,2,true,false,true,2,,,,,
o62947,16664,46412,102,0,0,3,36,0,5,7,12,0,12,3,3,4,true,false,true,2,,,,,
o69719,16858,24947,84,0,1,0,3,0,22,3,4,1,33,8,1,0,true,false,true,2,,,,,
o82144,16995,45725,670,0,0,1,23,0,455,4,86,18,58,4,4,1,true,false,true,3,,,,,
o17127,17052,60768,193,0,0,1,11,0,9,6,28,1,107,9,3,1,true,false,true,2,,,,,
o57762,17266,38312,95,0,1,1,38,0,5,5,7,0,20,2,2,0,true,false,true,2,,,,,
o66267,17270,12033,80,0,0,0,42,0,13,2,0,0,16,1,1,0,true,false,true,2,,,,,
o68391,17427,24758,76,0,0,0,18,0,1,3,1,1,40,2,1,1,true,false,true,2,,,,,
o21418,17603,49452,162,0,0,1,57,0,10,17,4,2,32,11,6,5,true,false,true,2,,,,,
o61027,17617,48726,98,0,0,1,29,0,5,5,7,2,28,4,3,2,true,false,true,2,,,,,
o36779,17724,25275,95,0,0,0,44,0,7,4,3,2,22,1,2,0,true,false,true,2,,,,,
o21226,17845,51357,151,0,1,0,49,0,9,17,5,1,30,11,5,3,true,false,true,2,,,,,
o21,17893,44166,107,0,0,1,38,0,5,5,8,2,29,3,2,2,true,false,true,2,,,,,
o58282,18116,38058,57,0,1,0,8,0,2,5,6,1,17,3,2,0,true,false,true,2,,,,,
o23230,18306,67475,115,0,0,0,19,0,5,9,12,2,32,4,2,8,true,false,true,2,,,,,
o21235,18548,50483,172,0,0,0,55,0,30,15,5,2,34,11,4,2,true,false,true,2,,,,,
o21427,18856,51200,184,0,0,0,75,0,14,15,5,0,39,14,4,2,true,false,true,2,,,,,
o69888,19065,45159,164,1,0,0,35,0,6,6,4,1,83,7,2,7,true,false,true,2,,,,,
o21271,19340,53913,155,0,0,0,56,0,11,15,5,2,32,11,4,2,true,false,true,2,,,,,
o26651,19390,29228,59,0,1,1,12,0,2,4,4,0,22,1,2,1,true,false,true,2,,,,,
o10421,19413,22756,70,0,0,1,13,0,2,3,2,2,32,3,1,0,true,false,true,3,,,,,
o31351,19457,37580,74,0,0,0,2,0,10,8,10,2,24,4,1,2,true,false,true,2,,,,,
o10515,19468,23515,68,0,0,0,13,0,2,3,2,1,31,4,1,1,true,false,true,3,,,,,
o21263,19560,54806,169,0,0,1,58,0,16,18,5,2,33,13,5,2,true,false,true,2,,,,,
o21331,19693,55334,175,0,0,1,70,0,11,15,5,7,32,11,4,2,true,false,true,2,,,,,
o29388,19696,46203,89,1,0,0,18,0,4,6,6,1,28,4,2,6,true,false,true,2,,,,,
o57432,20177,44671,127,0,0,0,51,0,10,5,7,1,36,2,1,1,true,false,true,2,,,,,
o13109,20330,51881,107,0,0,0,3,0,5,8,9,2,57,4,3,2,true,false,true,2,,,,,
o21200,20399,56351,207,0,0,1,77,0,24,15,6,2,44,13,4,5,true,false,true,2,,,,,
o21207,20422,59357,169,0,0,1,59,0,12,16,5,3,33,14,4,3,true,false,true,2,,,,,
o21332,20520,56478,204,0,0,1,92,0,16,15,5,5,34,11,5,2,true,false,true,2,,,,,
o79409,20562,71997,2176,0,1,3,1802,0,91,7,176,0,70,5,3,4,true,false,true,2,,,,,
o89194,20911,32219,73,1,0,0,24,0,3,4,7,1,19,3,1,0,true,false,true,2,,,,,
o27039,21027,60971,179,1,0,1,43,0,4,6,10,3,83,4,5,5,true,false,true,2,,,,,
o48094,21196,114686,225,0,0,2,9,0,13,17,22,4,101,4,3,14,true,false,true,2,,,,,
o53107,21328,35773,69,0,0,0,13,0,3,5,6,2,25,2,2,1,true,false,true,2,,,,,
o58443,21379,34889,196,0,0,1,95,0,16,6,7,1,54,2,2,2,true,false,true,2,,,,,
o21272,21622,61760,223,1,0,0,84,0,27,17,5,2,43,12,5,6,true,false,true,2,,,,,
o6084,21999,44126,117,0,1,0,38,0,13,7,6,1,32,2,2,1,true,false,true,2,,,,,
o21264,22246,64660,211,0,0,1,80,0,13,17,7,2,48,15,4,5,true,false,true,2,,,,,
o20,22417,53094,111,0,0,1,40,0,5,7,10,0,27,2,2,2,true,false,true,2,,,,,
o84383,22470,60782,105,0,1,3,27,0,8,6,7,1,27,3,3,2,true,false,true,2,,,,,
o69083,22520,64208,146,0,0,1,29,0,26,19,15,2,28,4,3,2,true,false,true,2,,,,,
o83837,22955,49576,168,0,0,1,45,0,6,7,7,2,81,4,2,0,true,false,true,2,,,,,
o21203,23316,67795,203,0,0,1,67,0,18,17,8,2,48,13,5,4,true,false,true,2,,,,,
o64002,23689,51370,78,0,0,0,4,0,9,10,12,1,18,4,2,2,true,false,true,2,,,,,
o72178,23811,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o29445,24138,68886,213,0,0,1,42,0,8,10,25,2,90,9,5,1,true,false,true,2,,,,,
o21251,24158,62325,233,1,0,0,84,0,22,17,7,2,55,15,5,3,true,false,true,2,,,,,
o21156,24253,62194,223,0,1,0,82,0,23,17,7,2,54,12,5,2,true,false,true,2,,,,,
o21391,24293,69019,199,1,0,0,66,0,21,18,7,2,43,13,5,5,true,false,true,2,,,,,
o21164,24346,62750,221,0,0,1,81,0,22,16,7,2,54,12,4,5,true,false,true,2,,,,,
o6085,24389,50222,129,0,1,0,44,0,7,8,7,2,38,4,2,1,true,false,true,2,,,,,
o21239,24445,62847,247,1,0,0,80,0,51,16,7,2,55,12,5,2,true,false,true,2,,,,,
o21407,24465,62985,220,0,0,1,80,0,21,17,8,2,55,12,5,3,true,false,true,2,,,,,
o66683,24512,55311,75,0,0,1,5,0,5,10,9,1,19,3,3,2,true,false,true,2,,,,,
o21423,24731,62921,241,1,0,0,82,0,35,16,6,1,55,15,5,4,true,false,true,2,,,,,
o21351,24743,62883,243,0,0,1,86,0,39,16,7,2,55,14,5,2,true,false,true,2,,,,,
o21211,24854,67337,250,0,0,1,83,0,51,17,7,2,51,12,4,4,true,false,true,2,,,,,
o21419,24974,62864,245,1,0,0,85,0,37,17,7,1,54,14,5,3,true,false,true,2,,,,,
o21247,25134,63942,224,0,0,1,83,0,22,16,7,1,56,13,5,3,true,false,true,2,,,,,
o21387,25192,68711,256,0,1,0,100,0,26,17,11,2,56,13,4,3,true,false,true,2,,,,,
o21339,25257,68072,248,0,0,1,86,0,38,17,7,2,56,13,5,2,true,false,true,2,,,,,
o58218,25445,75580,212,0,0,0,17,0,16,7,8,4,129,7,3,1,true,false,true,2,,,,,
o21319,25466,64306,228,0,0,1,89,0,24,17,7,0,54,11,5,2,true,false,true,2,,,,,
o91022,25558,78210,163,0,0,0,30,0,15,15,21,2,44,7,4,1,true,false,true,2,,,,,
o21267,25633,66758,225,0,0,1,82,0,19,16,7,2,56,12,5,4,true,false,true,2,,,,,
o65892,25743,43977,130,1,0,0,39,0,5,7,3,1,44,4,2,10,true,false,true,2,,,,,
o21399,25756,64811,239,1,0,0,86,0,28,17,7,1,60,12,5,2,true,false,true,2,,,,,
o21395,25963,63963,236,0,0,1,86,0,24,18,7,2,58,15,4,4,true,false,true,2,,,,,
o21215,25983,64562,231,0,0,0,84,0,24,17,8,1,55,12,5,5,true,false,true,2,,,,,
o21403,26055,67094,247,1,0,0,86,0,39,16,8,2,58,13,4,2,true,false,true,2,,,,,
o63004,26086,78846,162,0,0,1,22,0,14,7,10,2,68,5,2,12,true,false,true,2,,,,,
o21243,26093,67443,233,1,0,0,85,0,22,17,7,2,59,13,5,2,true,false,true,2,,,,,
o21275,26125,64386,232,0,0,0,86,0,22,18,7,2,57,13,5,4,true,false,true,2,,,,,
o21428,26180,66506,254,0,0,1,88,0,40,18,8,1,59,13,6,2,true,false,true,2,,,,,
o21335,26256,73157,261,0,0,1,91,0,23,17,22,3,58,13,6,2,true,false,true,2,,,,,
o74466,26319,161396,5132,0,0,1,25,0,6,14,21,11,4961,29,5,0,true,false,true,3,,,,,
o21343,26375,66950,254,0,0,1,85,0,40,17,8,2,61,14,4,4,true,false,true,2,,,,,
o21359,26383,66850,227,0,0,0,87,0,24,16,7,2,54,12,4,2,true,false,true,2,,,,,
o21355,26420,69098,217,0,0,1,78,0,23,17,9,2,52,11,4,2,true,false,true,2,,,,,
o21315,26521,64527,226,0,0,1,81,0,22,16,8,2,57,12,5,2,true,false,true,2,,,,,
o21432,26736,65329,266,0,0,0,88,0,45,18,7,2,61,15,4,3,true,false,true,2,,,,,
o65890,26782,44867,135,1,0,0,42,0,5,8,4,1,48,2,2,9,true,false,true,2,,,,,
o21279,26839,63738,236,0,1,0,91,0,37,18,7,2,43,12,4,4,true,false,true,2,,,,,
o21363,26879,68692,226,0,0,1,84,0,24,16,8,2,52,13,5,4,true,false,true,2,,,,,
o83838,26945,58328,194,0,1,0,54,0,7,9,10,2,92,3,3,0,true,false,true,2,,,,,
o21283,27012,70247,228,1,0,0,87,0,22,16,8,1,56,12,5,2,true,false,true,2,,,,,
o21299,27024,65318,221,0,0,0,83,0,22,17,7,1,54,12,4,3,true,false,true,2,,,,,
o84331,27176,62079,184,0,0,0,49,0,5,9,10,2,87,3,2,0,true,false,true,2,,,,,
o40454,27249,62370,87,0,0,0,2,0,4,7,8,2,32,2,3,9,true,false,true,2,,,,,
o63193,27348,98514,295,0,0,1,103,0,44,12,32,3,65,5,3,1,true,false,true,2,,,,,
o21168,27662,76133,317,0,1,0,81,0,21,18,11,4,122,25,5,2,true,false,true,3,,,,,
o21291,27693,71630,235,0,0,0,86,0,20,17,8,3,58,14,4,5,true,false,true,2,,,,,
o83844,27842,59446,140,0,1,0,47,0,10,8,9,2,41,3,3,1,true,false,true,2,,,,,
o80324,27860,71737,2925,0,0,1,7,0,10,11,9,8,2851,7,3,2,true,false,true,2,,,,,
o21196,27951,69588,220,0,0,1,81,0,22,16,8,2,42,15,4,5,true,false,true,2,,,,,
o21287,27953,77162,239,0,0,1,83,0,21,17,8,2,59,15,5,5,true,false,true,2,,,,,
o21367,28176,73252,224,0,0,1,79,0,22,17,8,2,54,13,5,4,true,false,true,2,,,,,
o83839,28231,61439,220,0,0,1,59,1,17,9,9,2,100,3,2,0,true,false,true,2,,,,,
o21392,28302,82965,241,0,0,1,89,0,14,18,8,1,58,13,5,7,true,false,true,2,,,,,
o21259,28525,76668,247,0,0,1,81,0,37,18,7,3,57,13,5,5,true,false,true,2,,,,,
o67517,28549,67690,118,0,0,0,5,0,21,14,16,1,32,7,3,1,true,false,true,2,,,,,
o62820,28663,49657,118,0,0,0,42,0,10,6,6,2,34,3,2,0,true,false,true,2,,,,,
o21411,28677,70720,241,1,0,0,91,0,25,17,8,2,61,12,5,2,true,false,true,2,,,,,
o13457,28879,123602,117,0,0,2,42,0,3,7,10,9,1,13,1,0,true,false,true,2,,,,,
o21255,29745,77376,245,0,1,0,107,0,22,18,10,1,44,11,5,5,true,false,true,2,,,,,
o21371,29746,144095,654,1,0,0,128,0,53,55,202,4,60,100,8,2,true,false,true,2,,,,,
o21415,30036,75389,247,0,0,1,94,0,23,17,7,1,60,12,5,6,true,false,true,2,,,,,
o21160,30138,71825,235,0,1,0,86,0,24,17,8,0,57,13,4,4,true,false,true,2,,,,,
o63417,30320,70664,130,0,0,1,28,0,12,10,12,2,41,4,2,0,true,false,true,2,,,,,
o21227,30330,142431,661,0,0,1,129,0,54,56,205,2,63,102,10,2,true,false,true,2,,,,,
o21192,30482,74809,254,1,0,0,85,0,38,17,8,2,59,14,4,5,true,false,true,2,,,,,
o83840,30926,70904,228,0,0,1,66,0,4,10,10,1,110,5,3,0,true,false,true,2,,,,,
o83845,30939,68271,149,0,0,1,47,0,7,10,10,2,49,3,3,2,true,false,true,2,,,,,
o74015,30942,68899,161,0,1,0,48,0,5,10,11,2,56,3,2,2,true,false,true,2,,,,,
o21252,31028,76899,299,1,0,0,114,0,27,16,8,2,79,20,5,5,true,false,true,2,,,,,
o21231,31097,143821,709,0,0,1,134,0,73,64,218,4,64,102,9,2,true,false,true,2,,,,,
o21223,31105,79609,269,1,0,0,87,0,38,18,10,2,66,13,5,3,true,false,true,2,,,,,
o91040,31114,40269,55,0,1,0,1,0,2,6,6,1,21,4,1,1,true,false,true,2,,,,,
o21157,31123,79089,330,0,0,1,120,0,60,17,8,2,78,12,5,5,true,false,true,2,,,,,
o21165,31216,80054,301,0,0,1,117,0,30,18,8,2,80,14,5,5,true,false,true,2,,,,,
o83841,31240,70881,267,0,0,1,69,0,13,10,10,2,135,4,3,0,true,false,true,2,,,,,
o21240,31315,77402,313,0,0,1,117,0,29,18,10,2,83,21,5,5,true,false,true,2,,,,,
o21408,31335,78838,349,0,0,1,119,0,78,18,9,2,77,13,5,6,true,false,true,2,,,,,
o21436,31558,72591,281,0,1,0,98,0,40,17,10,1,70,13,5,4,true,false,true,2,,,,,
o21424,31601,80319,323,0,1,0,117,0,50,19,8,2,80,13,5,6,true,false,true,2,,,,,
o21379,31665,72509,264,0,1,0,93,0,27,25,11,1,61,14,5,4,true,false,true,2,,,,,
o21184,31787,86149,293,0,1,0,111,0,26,19,20,2,63,19,5,4,true,false,true,2,,,,,
o83846,31825,69064,165,0,0,1,51,0,8,10,10,1,57,3,3,2,true,false,true,2,,,,,
o21352,31827,79031,340,1,0,1,136,0,56,16,8,2,73,18,5,5,true,false,true,2,,,,,
o21388,31937,86068,320,1,0,0,117,0,30,18,13,2,86,14,5,6,true,false,true,2,,,,,
o21420,31946,81226,353,0,0,0,133,0,75,17,8,1,73,15,5,5,true,false,true,2,,,,,
o21268,32280,80884,292,0,0,1,113,0,29,17,8,2,79,13,4,5,true,false,true,2,,,,,
o12478,32515,70044,221,0,0,1,90,0,36,13,12,2,42,4,1,3,true,false,true,2,,,,,
o21248,32591,83973,325,1,0,0,118,0,28,38,11,2,81,11,4,5,true,false,true,2,,,,,
o21396,32833,79154,354,0,0,1,121,0,76,18,8,2,78,16,5,6,true,false,true,2,,,,,
o21320,32923,81265,322,0,0,1,118,0,30,19,11,1,86,23,5,6,true,false,true,2,,,,,
o21176,33005,93283,285,0,1,0,99,0,27,21,12,3,76,13,5,2,true,false,true,2,,,,,
o21303,33038,73453,258,0,1,1,103,0,28,19,10,2,52,12,5,4,true,false,true,2,,,,,
o21429,33050,82580,413,0,1,0,124,0,100,21,10,2,100,16,5,6,true,false,true,2,,,,,
o21404,33073,82184,350,0,0,1,139,0,33,19,10,2,87,21,6,6,true,false,true,2,,,,,
o21356,33290,83499,368,1,0,0,126,0,32,26,11,3,103,23,6,7,true,false,true,2,,,,,
o65891,33511,50302,258,0,1,0,112,0,8,10,2,1,87,3,3,14,true,false,true,2,,,,,
o21216,33511,81844,376,1,0,1,127,0,93,20,10,3,73,16,5,6,true,false,true,2,,,,,
o21400,33521,81155,360,0,0,1,137,0,33,19,14,1,96,20,5,5,true,false,true,2,,,,,
o21244,33550,85560,370,1,0,0,120,0,99,19,9,2,73,13,4,6,true,false,true,2,,,,,
o21276,33582,83488,358,0,0,1,120,0,77,19,10,1,77,17,5,6,true,false,true,2,,,,,
o80248,33673,79234,200,0,0,1,67,0,5,12,12,1,68,4,3,1,true,false,true,2,,,,,
o21344,33751,83231,348,0,0,1,124,0,59,19,9,2,79,19,4,5,true,false,true,2,,,,,
o83847,33753,76976,173,0,0,1,51,0,8,12,12,2,59,4,3,2,true,false,true,2,,,,,
o21360,33875,83981,374,1,0,0,125,0,86,18,11,2,84,15,5,5,true,false,true,2,,,,,
o21300,33894,81146,360,0,1,0,126,0,79,18,8,2,80,12,4,5,true,false,true,2,,,,,
o21316,33978,83041,374,0,0,1,145,0,75,19,9,1,78,13,5,5,true,false,true,2,,,,,
o21280,34296,84083,332,0,0,1,119,0,54,19,9,2,79,16,5,6,true,false,true,2,,,,,
o21364,34336,86010,316,0,1,0,117,0,29,19,10,2,89,15,5,6,true,false,true,2,,,,,
o21311,34341,92258,306,1,0,0,112,0,34,21,13,2,77,15,5,2,true,false,true,2,,,,,
o21284,34452,89112,385,0,0,1,129,0,84,19,11,2,88,17,5,6,true,false,true,2,,,,,
o21169,34532,94360,498,0,0,0,119,0,110,21,12,3,159,28,5,5,true,false,true,3,,,,,
o79008,34624,44114,109,0,0,1,44,0,6,6,3,1,31,2,3,0,true,false,true,2,,,,,
o21197,34821,87175,323,0,0,1,118,0,52,20,10,2,71,14,6,6,true,false,true,2,,,,,
o21292,35243,90474,370,0,0,0,124,0,82,19,9,2,82,14,5,7,true,false,true,2,,,,,
o80249,35273,82497,185,0,1,0,63,0,6,13,14,2,55,3,3,2,true,false,true,2,,,,,
o21188,35299,79396,299,0,0,0,107,0,42,19,9,1,75,13,5,5,true,false,true,2,,,,,
o21260,35395,91216,356,0,1,0,129,0,50,21,11,2,91,14,6,7,true,false,true,2,,,,,
o58843,35412,64599,102,0,0,0,4,0,9,14,15,1,30,7,3,1,true,false,true,2,,,,,
o21288,35505,94826,352,0,0,1,126,0,31,20,13,3,94,22,6,8,true,false,true,2,,,,,
o21368,35633,93254,386,0,0,0,128,0,72,20,11,3,91,16,8,7,true,false,true,2,,,,,
o21412,36134,90903,364,0,0,1,132,0,52,20,11,2,98,13,6,6,true,false,true,2,,,,,
o83850,36141,84149,216,0,0,1,70,0,15,14,14,1,66,4,3,3,true,false,true,2,,,,,
o71454,36337,60861,106,0,0,1,3,0,10,10,11,1,41,4,3,3,true,false,true,2,,,,,
o12479,36353,85362,277,0,1,1,116,0,32,14,16,1,65,4,3,2,true,false,true,2,,,,,
o80251,36520,85217,213,0,0,1,64,0,7,13,14,2,76,6,3,2,true,false,true,2,,,,,
o21256,36615,93162,363,0,1,0,121,0,52,20,11,2,97,21,5,7,true,false,true,2,,,,,
o21372,36616,160299,818,1,0,0,169,0,122,58,212,5,88,108,10,5,true,false,true,2,,,,,
o21323,36918,153858,756,1,0,0,143,0,82,63,216,4,93,103,9,2,true,false,true,2,,,,,
o21228,37200,159887,773,1,0,0,170,0,63,60,228,2,91,102,9,5,true,false,true,2,,,,,
o90971,37431,90162,1205,0,1,0,42,0,9,8,11,6,1043,54,3,0,true,false,true,3,,,,,
o21161,37570,88480,345,0,0,1,127,0,62,20,10,1,76,13,5,5,true,false,true,2,,,,,
o21416,37625,95257,357,0,0,1,128,0,53,19,10,1,91,14,5,8,true,false,true,2,,,,,
o21193,37770,91955,340,1,0,0,128,0,32,20,11,2,94,14,5,6,true,false,true,2,,,,,
o21224,37952,97636,334,0,0,1,125,0,31,20,11,2,94,14,5,6,true,false,true,2,,,,,
o21232,37967,159190,791,0,1,0,168,0,89,59,210,4,98,107,9,5,true,false,true,2,,,,,
o90598,38181,90690,255,1,0,2,64,0,22,16,23,3,93,5,4,2,true,false,true,2,,,,,
